"","SampleID","pOTU002","pOTU003","pOTU001","pOTU004","pOTU005","pOTU007","pOTU009","pOTU010","pOTU006","pOTU011","pOTU008","pOTU013","pOTU012","pOTU014","pOTU015","pOTU017","pOTU020","pOTU016","pOTU022","pOTU024","pOTU018","pOTU021","pOTU019","pOTU027","pOTU028","pOTU026","pOTU023","pOTU025","pOTU031","pOTU029","pOTU033","pOTU034","pOTU030","pOTU037","pOTU040","pOTU035","pOTU038","pOTU052","pOTU032","pOTU036","pOTU039","pOTU051","pOTU042","pOTU044","pOTU041","pOTU048","pOTU047","pOTU045","pOTU054","pOTU049","pOTU046","pOTU055","pOTU068","pOTU043","pOTU056","pOTU064","pOTU109","pOTU059","pOTU057","pOTU065","pOTU050","pOTU181","pOTU060","pOTU069","pOTU130","pOTU102","pOTU142","pOTU071","pOTU058","pOTU063","pOTU066","pOTU073","pOTU053","pOTU160","pOTU062","pOTU176","pOTU136","pOTU070","pOTU061","pOTU174","pOTU169","pOTU079","pOTU067","pOTU089","pOTU095","pOTU131","pOTU075","pOTU161","pOTU140","pOTU090","pOTU138","pOTU170","pOTU084","pOTU124","pOTU072","pOTU083","pOTU077","pOTU080","pOTU093","pOTU116","pOTU180","pOTU108","pOTU074","pOTU076","pOTU086","pOTU144","pOTU166","pOTU139","pOTU157","pOTU078","pOTU163","pOTU096","pOTU087","pOTU165","pOTU081","pOTU120","pOTU179","pOTU092","pOTU105","pOTU156","pOTU172","pOTU158","pOTU111","pOTU082","pOTU085","pOTU113","pOTU164","pOTU168","pOTU106","pOTU091","pOTU098","pOTU088","pOTU122","pOTU175","pOTU162","pOTU094","pOTU117","pOTU097","pOTU125","pOTU154","pOTU123","pOTU159","pOTU100","pOTU103","pOTU112","pOTU126","pOTU099","pOTU101","pOTU150","pOTU129","pOTU128","pOTU119","pOTU148","pOTU145","pOTU137","pOTU146","pOTU107","pOTU152","pOTU141","pOTU115","pOTU132","pOTU178","pOTU133","pOTU114","pOTU177","pOTU127","pOTU121","pOTU104","pOTU167","pOTU151","pOTU155","pOTU147","pOTU135","pOTU110","Old_sample_ID","project","size_fraction_lower_threshold","size_fraction_upper_threshold","collection_date_merged","Year","Month","Day","lat","long","lat_rank","depth","water_colum","altitude","feature_v2","raw_env_v2","Salinity_V2","Temp_MG","Longhurst_province","longhurst_code","province_name","ocean","biome","OcenRegion","notus_18SrRNA","nreads_18SrRNA","picozoa_nreads","picozoa_noutus","picozoa_nreads_rarefy","Picozoa_notus_rarefy","Shannon","S.obs","S.chao1","water_colum2","depth_group"
"1228","SRR5917593",1,5,0,44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SRR5917593","PRJNA385736",0.22,NA,"14/09/2016",2016,9,14,-31.64423,153.3193,"-30_-60",100,"EPI",NA,"marine layer (ENVO_01000295)","Pelagic",35.772099,NA,"Coastal - East Australian Coastal Province","AUSE","East Australian coast","Pacific","Coastal","SPO",3028,61285,346,10,55,7,0.808463589,7,10,"SUNLIGHT","epi"
"1229","SRR5917595",0,13,0,5,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SRR5917595","PRJNA385736",0.22,NA,"14/09/2016",2016,9,14,-31.97282,153.30048,"-30_-60",750,"MESO",NA,"marine layer (ENVO_01000295)","Pelagic",34.484693,NA,"Coastal - East Australian Coastal Province","AUSE","East Australian coast","Pacific","Coastal","SPO",615,34765,116,4,33,4,1.122618658,4,4,"NO_SUNLIGHT","meso"
"1230","SRR5917597",15,2,0,10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SRR5917597","PRJNA385736",0.22,NA,"14/09/2016",2016,9,14,-31.97708,153.29882,"-30_-60",235,"MESO",NA,"marine layer (ENVO_01000295)","Pelagic",35.430926,NA,"Coastal - East Australian Coastal Province","AUSE","East Australian coast","Pacific","Coastal","SPO",2630,51005,168,10,34,9,1.572854858,9,12.33333333,"NO_SUNLIGHT","meso"
"1231","SRR5917604",0,4,0,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SRR5917604","PRJNA385736",0.22,NA,"14/09/2016",2016,9,14,-31.97462,153.29977,"-30_-60",500,"MESO",NA,"marine layer (ENVO_01000295)","Pelagic",34.748461,NA,"Coastal - East Australian Coastal Province","AUSE","East Australian coast","Pacific","Coastal","SPO",2402,60314,133,10,22,8,1.666332585,8,10,"NO_SUNLIGHT","meso"
"1232","SRR5917611",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SRR5917611","PRJNA385736",0.22,NA,"13/09/2016",2016,9,13,-30.81007,153.44847,"-30_-60",210,"MESO",NA,"marine layer (ENVO_01000295)","Pelagic",35.241741,NA,"Coastal - East Australian Coastal Province","AUSE","East Australian coast","Pacific","Coastal","SPO",393,45696,0,0,0,0,0,0,0,"NO_SUNLIGHT","meso"
"1233","SRR5917613",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SRR5917613","PRJNA385736",0.22,NA,"13/09/2016",2016,9,13,-30.81132,153.44695,"-30_-60",100,"EPI",NA,"marine layer (ENVO_01000295)","Pelagic",35.623705,NA,"Coastal - East Australian Coastal Province","AUSE","East Australian coast","Pacific","Coastal","SPO",1806,71918,18,10,1,1,0,1,1,"SUNLIGHT","epi"
"1234","SRR5917616",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SRR5917616","PRJNA385736",0.22,NA,"13/09/2016",2016,9,13,-30.8106,153.44785,"-30_-60",160,"EPI",NA,"marine layer (ENVO_01000295)","Pelagic",35.395888,NA,"Coastal - East Australian Coastal Province","AUSE","East Australian coast","Pacific","Coastal","SPO",1178,25839,8,2,3,2,0.636514168,2,2,"SUNLIGHT","epi"
"1235","SRR5917618",0,3,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SRR5917618","PRJNA385736",0.22,NA,"18/09/2016",2016,9,18,-29.1618,154.47668,"0_-30",500,"MESO",NA,"marine layer (ENVO_01000295)","Pelagic",35.054504,NA,"Coastal - East Australian Coastal Province","AUSE","East Australian coast","Pacific","Coastal","SPO",1763,38469,75,5,19,3,0.633039512,3,3,"NO_SUNLIGHT","meso"
"1236","SRR5917621",2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SRR5917621","PRJNA385736",0.22,NA,"17/09/2016",2016,9,17,-32.2898,152.87682,"-30_-60",35,"EPI",NA,"marine layer (ENVO_01000295)","Pelagic",35.708539,NA,"Coastal - East Australian Coastal Province","AUSE","East Australian coast","Pacific","Coastal","SPO",1226,58300,29,6,5,4,1.33217904,4,5.5,"SUNLIGHT","epi"
"1237","SRR5917626",18,4,0,4,8,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,2,0,1,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SRR5917626","PRJNA385736",0.22,NA,"17/09/2016",2016,9,17,-32.28938,152.87725,"-30_-60",55,"EPI",NA,"marine layer (ENVO_01000295)","Pelagic",35.684263,NA,"Coastal - East Australian Coastal Province","AUSE","East Australian coast","Pacific","Coastal","SPO",1647,34554,165,15,48,14,2.094164421,14,17,"SUNLIGHT","epi"
"1238","SRR5917630",12,19,0,70,11,2,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,1,2,1,1,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SRR5917630","PRJNA385736",0.22,NA,"15/09/2016",2016,9,15,-32.99918,152.91313,"-30_-60",260,"MESO",NA,"marine layer (ENVO_01000295)","Pelagic",35.597983,NA,"Coastal - East Australian Coastal Province","AUSE","East Australian coast","Pacific","Coastal","SPO",2997,70466,899,18,130,16,1.642620636,16,23,"NO_SUNLIGHT","meso"
"1239","SRR5917631",2,10,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SRR5917631","PRJNA385736",0.22,NA,"15/09/2016",2016,9,15,-33.00088,152.91118,"-30_-60",120,"EPI",NA,"marine layer (ENVO_01000295)","Pelagic",35.740738,NA,"Coastal - East Australian Coastal Province","AUSE","East Australian coast","Pacific","Coastal","SPO",2821,51549,354,9,68,8,0.963631383,8,10,"SUNLIGHT","epi"
"1240","SRR5917634",0,6,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SRR5917634","PRJNA385736",0.22,NA,"15/09/2016",2016,9,15,-32.99705,152.9155,"-30_-60",500,"MESO",NA,"marine layer (ENVO_01000295)","Pelagic",34.91782,NA,"Coastal - East Australian Coastal Province","AUSE","East Australian coast","Pacific","Coastal","SPO",2578,52422,99,8,18,3,0.827738157,3,3,"NO_SUNLIGHT","meso"
"1241","SRR5917637",0,3,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SRR5917637","PRJNA385736",0.22,NA,"16/09/2016",2016,9,16,-32.47668,154.4801,"-30_-60",60,"EPI",NA,"marine layer (ENVO_01000295)","Pelagic",35.734067,NA,"Coastal - East Australian Coastal Province","AUSE","East Australian coast","Pacific","Coastal","SPO",1603,51290,51,10,10,5,1.418483662,5,8,"SUNLIGHT","epi"
"1242","SRR5917641",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SRR5917641","PRJNA385736",0.22,NA,"16/09/2016",2016,9,16,-32.4771,154.47957,"-30_-60",0,"SURF",NA,"marine layer (ENVO_01000295)","Pelagic",35.768523,NA,"Coastal - East Australian Coastal Province","AUSE","East Australian coast","Pacific","Coastal","SPO",760,52919,5,2,1,1,0,1,1,"SUNLIGHT","epi"
"1243","SRR5917645",2,6,0,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SRR5917645","PRJNA385736",0.22,NA,"16/09/2016",2016,9,16,-33.0468,152.87945,"-30_-60",300,"MESO",NA,"marine layer (ENVO_01000295)","Pelagic",35.352933,NA,"Coastal - East Australian Coastal Province","AUSE","East Australian coast","Pacific","Coastal","SPO",3042,76047,391,11,51,5,0.708427478,5,5.5,"NO_SUNLIGHT","meso"
"1244","SRR5917649",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SRR5917649","PRJNA385736",0.22,NA,"13/09/2016",2016,9,13,-31.50755,153.32722,"-30_-60",0,"SURF",NA,"marine layer (ENVO_01000295)","Pelagic",35.677703,NA,"Coastal - East Australian Coastal Province","AUSE","East Australian coast","Pacific","Coastal","SPO",1161,57660,5,2,1,1,0,1,1,"SUNLIGHT","epi"
"1245","SRR5917653",0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SRR5917653","PRJNA385736",0.22,NA,"13/09/2016",2016,9,13,-31.50437,153.32755,"-30_-60",60,"EPI",NA,"marine layer (ENVO_01000295)","Pelagic",35.792438,NA,"Coastal - East Australian Coastal Province","AUSE","East Australian coast","Pacific","Coastal","SPO",2121,68271,52,8,7,4,1.153741943,4,7,"SUNLIGHT","epi"
"1246","SRR5917659",0,2,0,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SRR5917659","PRJNA385736",0.22,NA,"14/09/2016",2016,9,14,-32.47133,153.17083,"-30_-60",750,"MESO",NA,"marine layer (ENVO_01000295)","Pelagic",34.501504,NA,"Coastal - East Australian Coastal Province","AUSE","East Australian coast","Pacific","Coastal","SPO",1981,45116,58,10,11,6,1.540305825,6,9,"NO_SUNLIGHT","meso"
"1247","SRR5917666",0,10,0,23,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SRR5917666","PRJNA385736",0.22,NA,"14/09/2016",2016,9,14,-32.47192,153.1694,"-30_-60",500,"MESO",NA,"marine layer (ENVO_01000295)","Pelagic",34.780667,NA,"Coastal - East Australian Coastal Province","AUSE","East Australian coast","Pacific","Coastal","SPO",2199,49132,199,10,43,7,1.355153975,7,7.333333333,"NO_SUNLIGHT","meso"
"1248","SRR5917668",7,13,0,40,5,1,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SRR5917668","PRJNA385736",0.22,NA,"16/09/2016",2016,9,16,-33.04738,152.8788,"-30_-60",260,"MESO",NA,"marine layer (ENVO_01000295)","Pelagic",35.563855,NA,"Coastal - East Australian Coastal Province","AUSE","East Australian coast","Pacific","Coastal","SPO",2848,48606,373,17,75,11,1.554151958,11,16,"NO_SUNLIGHT","meso"
"1249","SRR5917672",0,3,1,3,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SRR5917672","PRJNA385736",0.22,NA,"14/09/2016",2016,9,14,-32.47087,153.17248,"-30_-60",1000,"BATHY",NA,"marine layer (ENVO_01000295)","Pelagic",34.449404,NA,"Coastal - East Australian Coastal Province","AUSE","East Australian coast","Pacific","Coastal","SPO",1682,48274,66,13,14,8,1.97018144,8,10,"NO_SUNLIGHT","meso"
"1250","SRR5917673",1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SRR5917673","PRJNA385736",0.22,NA,"16/09/2016",2016,9,16,-33.04868,152.87725,"-30_-60",60,"EPI",NA,"marine layer (ENVO_01000295)","Pelagic",35.702107,NA,"Coastal - East Australian Coastal Province","AUSE","East Australian coast","Pacific","Coastal","SPO",2410,41097,31,7,7,4,1.153741943,4,7,"SUNLIGHT","epi"
