Sample_number,SampleID,bio_project,bioSampleID,seqtech,latitude,longitude,envgroup,Ocean,lat_rank,Longhurst_province,depth,ocean_water_column_depth,sunlit_dark_ocean,size_fraction_lower_threshold,size_fraction_upper_threshold,plankton_size_fraction,notus,nreads,picozoa_nreads,picozoa_noutus
7170,ERR2220237,PRJEB23771,SAMEA104422572,illumina,14.158,-71.67333333,marine_water,NAO,0-30N,Trades - Caribbean Province,800,Mesopelagic,dark_ocean,0.22,3,picoplankton ,1208,67150,55,11
7347,ERR2220236,PRJEB23771,SAMEA104422573,illumina,14.158,-71.67333333,marine_water,NAO,0-30N,Trades - Caribbean Province,2000,Bathypelagic,dark_ocean,0.22,3,picoplankton ,551,94862,96,3
8206,ERR2220235,PRJEB23771,SAMEA104422574,illumina,14.158,-71.67333333,marine_water,NAO,0-30N,Trades - Caribbean Province,2400,Bathypelagic,dark_ocean,0.22,3,picoplankton ,349,93698,213,3
11570,ERR2220240,PRJEB23771,SAMEA104422569,illumina,14.158,-71.67333333,marine_water,NAO,0-30N,Trades - Caribbean Province,3,Surface,sunlit ,0.22,3,picoplankton ,2844,100076,1603,26
5782,ERR10234719,PRJEB6610,SAMEA2732607,illumina,14.1853,-116.6842,marine_water,NPO,0-30N,Trades - N. Pacific Tropical Gyre Province,5,Surface,sunlit ,5,20,picoplankton +,1679,510394,1,1
5356,ERR10234802,PRJEB6610,SAMEA2732378,illumina,14.1927,-116.6474,marine_water,NPO,0-30N,Trades - N. Pacific Tropical Gyre Province,5,Surface,sunlit ,20,180,microplankton,1114,333656,0,0
5788,ERR10234715,PRJEB6610,SAMEA2732866,illumina,14.1957,-116.7293,marine_water,NPO,0-30N,Trades - N. Pacific Tropical Gyre Province,40,Epipelagic,sunlit ,5,20,picoplankton +,2712,481258,1,1
5294,ERR10234793,PRJEB6610,SAMEA2732613,illumina,14.1987,-116.7164,marine_water,NPO,0-30N,Trades - N. Pacific Tropical Gyre Province,40,Epipelagic,sunlit ,20,180,microplankton,1710,380132,0,0
5930,ERR10234415,PRJEB6610,SAMEA2732604,illumina,14.2004,-116.6398,marine_water,NPO,0-30N,Trades - N. Pacific Tropical Gyre Province,5,Surface,sunlit ,180,2000,microplankton,447,231617,2,2
5931,ERR10234414,PRJEB6610,SAMEA2732604,illumina,14.2004,-116.6398,marine_water,NPO,0-30N,Trades - N. Pacific Tropical Gyre Province,5,Surface,sunlit ,180,2000,microplankton,445,230692,2,2
5774,ERR10234232,PRJEB6610,SAMEA2732863,illumina,14.2005,-116.7031,marine_water,NPO,0-30N,Trades - N. Pacific Tropical Gyre Province,40,Epipelagic,sunlit ,180,2000,microplankton,1051,551219,1,1
6147,ERR10235137,PRJEB6610,SAMEA2623314,illumina,14.2025,-116.6433,marine_water,NPO,0-30N,Trades - N. Pacific Tropical Gyre Province,375,Mesopelagic,dark_ocean,0.22,3,picoplankton ,1706,204651,10,4
6322,ERR10234659,PRJEB6610,SAMEA2623322,illumina,14.2025,-116.6433,marine_water,NPO,0-30N,Trades - N. Pacific Tropical Gyre Province,375,Mesopelagic,dark_ocean,3,>3,picoplankton +,3372,475133,57,7
8517,ERR10234238,PRJEB6610,SAMEA2623321,illumina,14.2025,-116.6433,marine_water,NPO,0-30N,Trades - N. Pacific Tropical Gyre Province,375,Mesopelagic,dark_ocean,0.8,3,picoplankton +,6497,594820,1697,26
8029,ERR4227237,PRJEB6610,SAMEA2623282,illumina,14.2035,-116.6261,marine_water,NPO,0-30N,Trades - N. Pacific Tropical Gyre Province,5,Surface,sunlit ,0.8,>0.8,picoplankton +,3275,296996,592,20
8161,ERR4227236,PRJEB6610,SAMEA2623282,illumina,14.2035,-116.6261,marine_water,NPO,0-30N,Trades - N. Pacific Tropical Gyre Province,5,Surface,sunlit ,0.8,>0.8,picoplankton +,3253,293993,644,18
9084,ERR10234516,PRJEB6610,SAMEA2623284,illumina,14.2035,-116.6261,marine_water,NPO,0-30N,Trades - N. Pacific Tropical Gyre Province,5,Surface,sunlit ,0.8,5,picoplankton +,4000,556970,2283,23
5995,ERR10235138,PRJEB6610,SAMEA2623295,illumina,14.2075,-116.6468,marine_water,NPO,0-30N,Trades - N. Pacific Tropical Gyre Province,40,Epipelagic,sunlit ,0.22,3,picoplankton ,1224,132511,2,2
8302,ERR10234614,PRJEB6610,SAMEA2623302,illumina,14.2075,-116.6468,marine_water,NPO,0-30N,Trades - N. Pacific Tropical Gyre Province,40,Epipelagic,sunlit ,0.8,>0.8,picoplankton +,4248,263684,647,26
8332,ERR10234615,PRJEB6610,SAMEA2623302,illumina,14.2075,-116.6468,marine_water,NPO,0-30N,Trades - N. Pacific Tropical Gyre Province,40,Epipelagic,sunlit ,0.8,>0.8,picoplankton +,4329,265654,669,27
8694,ERR10234588,PRJEB6610,SAMEA2623304,illumina,14.2075,-116.6468,marine_water,NPO,0-30N,Trades - N. Pacific Tropical Gyre Province,40,Epipelagic,sunlit ,0.8,5,picoplankton +,5345,525119,1712,29
6393,SRR14699064,PRJNA733875,SAMN19403376,illumina,14.355,-17.111,marine_water,NAO,0-30N,Coastal - Canary Coastal Province (EACB),1,Surface,sunlit ,20,NA,microplankton,380,59985,10,4
7553,SRR14699055,PRJNA733875,SAMN19403376,illumina,14.355,-17.111,marine_water,NAO,0-30N,Coastal - Canary Coastal Province (EACB),1,Surface,sunlit ,20,NA,microplankton,928,46639,60,13
8458,SRR14699054,PRJNA733875,SAMN19403376,illumina,14.355,-17.111,marine_water,NAO,0-30N,Coastal - Canary Coastal Province (EACB),1,Surface,sunlit ,3,20,picoplankton +,1085,59417,162,17
9324,SRR14699063,PRJNA733875,SAMN19403376,illumina,14.355,-17.111,marine_water,NAO,0-30N,Coastal - Canary Coastal Province (EACB),1,Surface,sunlit ,3,20,picoplankton +,1202,36930,175,16
12539,SRR14699051,PRJNA733875,SAMN19403376,illumina,14.355,-17.111,marine_water,NAO,0-30N,Coastal - Canary Coastal Province (EACB),1,Surface,sunlit ,0.2,3,picoplankton,1351,47054,5193,23
11764,ERR2223226,PRJEB23913,SAMEA104432414,illumina,14.52,-26,marine_water,NAO,0-30N,Trades - N. Atlantic Tropical Gyral Province (TRPG),3,Surface,sunlit ,0.2,3,picoplankton,2462,143984,2750,26
10395,ERR2223314,PRJEB23913,SAMEA104432502,illumina,14.529,-118.774,marine_water,NPO,0-30N,Trades - N. Pacific Tropical Gyre Province,3,Surface,sunlit ,0.2,3,picoplankton,726,4329,35,10
9362,ERR10234459,PRJEB6610,SAMEA2620221,illumina,14.5536,70.0128,marine_water,IO,0-30N,Coastal - NW Arabian Upwelling Province,60,Epipelagic,sunlit ,0.8,5,picoplankton +,6940,665290,3206,25
7561,ERR10235186,PRJEB6610,SAMEA2620217,illumina,14.5536,70.0128,marine_water,IO,0-30N,Coastal - NW Arabian Upwelling Province,60,Epipelagic,sunlit ,0.22,1.6,picoplankton ,3620,341140,443,19
5785,ERR10234177,PRJEB6610,SAMEA2657052,illumina,14.5566,70.0107,marine_water,IO,0-30N,Coastal - NW Arabian Upwelling Province,70,Epipelagic,sunlit ,180,2000,microplankton,1987,485603,1,1
5287,ERR10234750,PRJEB6610,SAMEA2656995,illumina,14.5644,70.0096,marine_water,IO,0-30N,Coastal - NW Arabian Upwelling Province,70,Epipelagic,sunlit ,20,180,microplankton,3812,406198,0,0
6021,ERR10234176,PRJEB6610,SAMEA2657016,illumina,14.5741,69.9988,marine_water,IO,0-30N,Coastal - NW Arabian Upwelling Province,5,Surface,sunlit ,180,2000,microplankton,1267,463632,9,3
11471,ERR10234458,PRJEB6610,SAMEA2620204,illumina,14.6059,69.9776,marine_water,IO,0-30N,Coastal - NW Arabian Upwelling Province,5,Surface,sunlit ,0.8,5,picoplankton +,5190,672211,9984,32
6457,ERR10234888,PRJEB6610,SAMEA2620205,illumina,14.6059,69.9776,marine_water,IO,0-30N,Coastal - NW Arabian Upwelling Province,5,Surface,sunlit ,5,20,picoplankton +,3042,549332,108,13
11181,ERR10235185,PRJEB6610,SAMEA2620194,illumina,14.6059,69.9776,marine_water,IO,0-30N,Coastal - NW Arabian Upwelling Province,5,Surface,sunlit ,0.22,1.6,picoplankton ,3474,471275,5830,24
5885,ERR10234749,PRJEB6610,SAMEA2657106,illumina,14.6067,69.9775,marine_water,IO,0-30N,Coastal - NW Arabian Upwelling Province,5,Surface,sunlit ,20,180,microplankton,2089,339568,2,1
366,ERR2348925,PRJEB25163,SAMEA104640570,illumina,14.9,-92.28,land_organism,NA,NA,Coordinates may be on land,not_applicable,not_applicable,not_applicable,NA,NA,not_applicable,34,5225,0,0
11390,ERR2223327,PRJEB23913,SAMEA104432515,illumina,15.069,-69.295,marine_water,NAO,0-30N,Trades - Caribbean Province,3,Surface,sunlit ,0.2,3,picoplankton,1159,16819,235,14
8751,ERR2223328,PRJEB23913,SAMEA104432516,illumina,15.525,-67.014,marine_water,NAO,0-30N,Trades - Caribbean Province,3,Surface,sunlit ,0.2,3,picoplankton,1636,173572,585,13
12168,ERR2223313,PRJEB23913,SAMEA104432501,illumina,15.909,-124.47,marine_water,NPO,0-30N,Trades - N. Pacific Tropical Gyre Province,3,Surface,sunlit ,0.2,3,picoplankton,878,4794,156,19
11267,ERR2223225,PRJEB23913,SAMEA104432413,illumina,16.164,-26.026,marine_water,NAO,0-30N,Trades - N. Atlantic Tropical Gyral Province (TRPG),3,Surface,sunlit ,0.2,3,picoplankton,2522,210212,2733,24
5989,ERR10234714,PRJEB6610,SAMEA2732373,illumina,17.0149,-118.9173,marine_water,NPO,0-30N,Trades - N. Pacific Tropical Gyre Province,5,Surface,sunlit ,5,20,picoplankton +,2632,566221,8,4
5355,ERR10234792,PRJEB6610,SAMEA2732598,illumina,17.0552,-118.9008,marine_water,NPO,0-30N,Trades - N. Pacific Tropical Gyre Province,5,Surface,sunlit ,20,180,microplankton,1337,317444,0,0
5520,ERR10234231,PRJEB6610,SAMEA2732594,illumina,17.0769,-118.8962,marine_water,NPO,0-30N,Trades - N. Pacific Tropical Gyre Province,5,Surface,sunlit ,180,2000,microplankton,1021,472547,0,0
8242,ERR4227238,PRJEB6610,SAMEA2623264,illumina,17.0854,-118.8913,marine_water,NPO,0-30N,Trades - N. Pacific Tropical Gyre Province,5,Surface,sunlit ,0.8,>0.8,picoplankton +,3486,236213,550,26
8244,ERR4227239,PRJEB6610,SAMEA2623264,illumina,17.0854,-118.8913,marine_water,NPO,0-30N,Trades - N. Pacific Tropical Gyre Province,5,Surface,sunlit ,0.8,>0.8,picoplankton +,3547,236759,555,25
9977,ERR10234509,PRJEB6610,SAMEA2623266,illumina,17.0854,-118.8913,marine_water,NPO,0-30N,Trades - N. Pacific Tropical Gyre Province,5,Surface,sunlit ,0.8,5,picoplankton +,4624,468655,3064,30
11479,ERR2223312,PRJEB23913,SAMEA104432500,illumina,17.37,-130.611,marine_water,NPO,0-30N,Trades - N. Pacific Tropical Gyre Province,3,Surface,sunlit ,0.2,3,picoplankton,2405,127389,1907,29
4728,ERR2220220,PRJEB23771,SAMEA104422561,illumina,17.37033333,-130.611,marine_water,NPO,0-30N,Trades - N. Pacific Tropical Gyre Province,4000,Bathypelagic,dark_ocean,0.22,3,picoplankton ,133,52513,0,0
5966,ERR2220221,PRJEB23771,SAMEA104422560,illumina,17.37033333,-130.611,marine_water,NPO,0-30N,Trades - N. Pacific Tropical Gyre Province,2000,Bathypelagic,dark_ocean,0.22,3,picoplankton ,59,80742,1,1
7155,ERR2220313,PRJEB23771,SAMEA104422646,illumina,17.37033333,-130.611,marine_water,NPO,0-30N,Trades - N. Pacific Tropical Gyre Province,200,Mesopelagic,dark_ocean,0.22,3,picoplankton ,443,1240,1,1
7350,ERR2220312,PRJEB23771,SAMEA104422647,illumina,17.37033333,-130.611,marine_water,NPO,0-30N,Trades - N. Pacific Tropical Gyre Province,400,Mesopelagic,dark_ocean,0.22,3,picoplankton ,2085,31496,32,6
7481,ERR2220222,PRJEB23771,SAMEA104422559,illumina,17.37033333,-130.611,marine_water,NPO,0-30N,Trades - N. Pacific Tropical Gyre Province,500,Mesopelagic,dark_ocean,0.22,3,picoplankton ,942,27486,33,6
8491,ERR2220310,PRJEB23771,SAMEA104422649,illumina,17.37033333,-130.611,marine_water,NPO,0-30N,Trades - N. Pacific Tropical Gyre Province,2000,Bathypelagic,dark_ocean,0.22,3,picoplankton ,214,1071,3,2
10327,ERR2220225,PRJEB23771,SAMEA104422556,illumina,17.37033333,-130.611,marine_water,NPO,0-30N,Trades - N. Pacific Tropical Gyre Province,110,Epipelagic,sunlit ,0.22,3,picoplankton ,1955,29738,233,16
12084,ERR2220315,PRJEB23771,SAMEA104422644,illumina,17.37033333,-130.611,marine_water,NPO,0-30N,Trades - N. Pacific Tropical Gyre Province,3,Surface,sunlit ,0.22,3,picoplankton ,315,973,28,9
5993,ERR2220309,PRJEB23771,SAMEA104422650,illumina,17.37033333,-130.611,marine_water,NPO,0-30N,Trades - N. Pacific Tropical Gyre Province,4000,Bathypelagic,dark_ocean,0.22,3,picoplankton ,605,67903,1,1
7451,ERR2220223,PRJEB23771,SAMEA104422558,illumina,17.37033333,-130.611,marine_water,NPO,0-30N,Trades - N. Pacific Tropical Gyre Province,400,Mesopelagic,dark_ocean,0.22,3,picoplankton ,979,43038,50,7
7613,ERR2220311,PRJEB23771,SAMEA104422648,illumina,17.37033333,-130.611,marine_water,NPO,0-30N,Trades - N. Pacific Tropical Gyre Province,500,Mesopelagic,dark_ocean,0.22,3,picoplankton ,1960,32810,45,8
8114,ERR2220224,PRJEB23771,SAMEA104422557,illumina,17.37033333,-130.611,marine_water,NPO,0-30N,Trades - N. Pacific Tropical Gyre Province,200,Mesopelagic,dark_ocean,0.22,3,picoplankton ,1730,76816,163,7
11182,ERR2220314,PRJEB23771,SAMEA104422645,illumina,17.37033333,-130.611,marine_water,NPO,0-30N,Trades - N. Pacific Tropical Gyre Province,110,Epipelagic,sunlit ,0.22,3,picoplankton ,1537,31963,396,22
10568,ERR2220226,PRJEB23771,SAMEA104422555,illumina,17.37033333,-130.611,marine_water,NPO,0-30N,Trades - N. Pacific Tropical Gyre Province,3,Surface,sunlit ,0.22,3,picoplankton ,2037,54817,482,30
12038,ERR2223329,PRJEB23913,SAMEA104432517,illumina,17.427,-59.828,marine_water,NAO,0-30N,Trades - Caribbean Province,3,Surface,sunlit ,0.2,3,picoplankton,1109,12448,334,18
7210,ERR10234640,PRJEB6610,SAMEA2620139,illumina,17.4825,67.9869,marine_water,IO,0-30N,Coastal - NW Arabian Upwelling Province,25,Epipelagic,sunlit ,3,>3,picoplankton +,4956,566506,488,21
5879,ERR10234641,PRJEB6610,SAMEA2620183,illumina,17.4855,68.0247,marine_water,IO,0-30N,Coastal - NW Arabian Upwelling Province,285,Mesopelagic,dark_ocean,3,>3,picoplankton +,700,538735,3,2
7346,ERR10234639,PRJEB6610,SAMEA2620128,illumina,17.5294,67.9576,marine_water,IO,0-30N,Coastal - NW Arabian Upwelling Province,5,Surface,sunlit ,3,>5,picoplankton +,4625,513726,519,21
11574,ERR2223311,PRJEB23913,SAMEA104432499,illumina,18.028,-133.26,marine_water,NPO,0-30N,Trades - N. Pacific Tropical Gyre Province,3,Surface,sunlit ,0.2,3,picoplankton,1414,14631,235,24
12019,ERR2223330,PRJEB23913,SAMEA104432518,illumina,18.064,-57.803,marine_water,NAO,0-30N,Trades - N. Atlantic Tropical Gyral Province (TRPG),3,Surface,sunlit ,0.2,3,picoplankton,1546,230550,5999,18
8300,ERR10235177,PRJEB6610,SAMEA2619879,illumina,18.3967,39.875,marine_water,IO,0-30N,"Coastal - Red Sea, Persian Gulf Province",5,Surface,sunlit ,0.22,1.6,picoplankton ,3063,401645,985,17
5334,ERR10234743,PRJEB6610,SAMEA2656985,illumina,18.3967,39.8767,marine_water,IO,0-30N,"Coastal - Red Sea, Persian Gulf Province",5,Surface,sunlit ,20,180,microplankton,1707,304263,0,0
6320,ERR10234954,PRJEB6610,SAMEA2619897,illumina,18.3967,39.875,marine_water,IO,0-30N,"Coastal - Red Sea, Persian Gulf Province",5,Surface,sunlit ,5,20,picoplankton +,1778,468703,56,5
5491,ERR10234341,PRJEB6610,SAMEA2730647,illumina,18.4,39.86,marine_water,IO,0-30N,"Coastal - Red Sea, Persian Gulf Province",5,Surface,sunlit ,180,2000,microplankton,882,247712,0,0
5492,ERR10234340,PRJEB6610,SAMEA2730647,illumina,18.4,39.86,marine_water,IO,0-30N,"Coastal - Red Sea, Persian Gulf Province",5,Surface,sunlit ,180,2000,microplankton,890,248196,0,0
5288,ERR10234744,PRJEB6610,SAMEA2657039,illumina,18.4183,39.865,marine_water,IO,0-30N,"Coastal - Red Sea, Persian Gulf Province",60,Epipelagic,sunlit ,20,180,microplankton,2546,274378,0,0
10465,ERR10234455,PRJEB6610,SAMEA2619917,illumina,18.4417,39.8567,marine_water,IO,0-30N,"Coastal - Red Sea, Persian Gulf Province",60,Epipelagic,sunlit ,0.8,5,picoplankton +,5606,735209,6151,29
7905,ERR10235178,PRJEB6610,SAMEA2619907,illumina,18.4417,39.8567,marine_water,IO,0-30N,"Coastal - Red Sea, Persian Gulf Province",60,Epipelagic,sunlit ,0.22,1.6,picoplankton ,4710,338636,613,16
9735,ERR10234171,PRJEB6610,SAMEA2619917,illumina,18.4417,39.8567,marine_water,IO,0-30N,"Coastal - Red Sea, Persian Gulf Province",60,Epipelagic,sunlit ,0.8,5,picoplankton +,6345,458750,2668,20
5429,ERR10234277,PRJEB6610,SAMEA2657099,illumina,18.4917,39.8583,marine_water,IO,0-30N,"Coastal - Red Sea, Persian Gulf Province",60,Epipelagic,sunlit ,180,2000,microplankton,1759,174299,0,0
5882,ERR10234276,PRJEB6610,SAMEA2657099,illumina,18.4917,39.8583,marine_water,IO,0-30N,"Coastal - Red Sea, Persian Gulf Province",60,Epipelagic,sunlit ,180,2000,microplankton,1712,173075,1,1
5763,ERR10234175,PRJEB6610,SAMEA2656964,illumina,18.5584,66.4725,marine_water,IO,0-30N,Coastal - NW Arabian Upwelling Province,25,Epipelagic,sunlit ,180,2000,microplankton,1230,568567,1,1
5329,ERR10234747,PRJEB6610,SAMEA2657110,illumina,18.5667,66.522,marine_water,IO,0-30N,Coastal - NW Arabian Upwelling Province,5,Surface,sunlit ,20,180,microplankton,2050,285341,0,0
5487,ERR10234669,PRJEB6610,SAMEA2730679,illumina,18.5743,66.5029,marine_water,IO,0-30N,Coastal - NW Arabian Upwelling Province,5,Surface,sunlit ,180,2000,microplankton,1316,716503,0,0
8364,ERR10234191,PRJEB6610,SAMEA2730747,illumina,18.5745,66.4895,marine_water,IO,0-30N,Coastal - NW Arabian Upwelling Province,2,Surface,sunlit ,0.8,5,picoplankton +,2826,472176,1215,13
5904,ERR10234748,PRJEB6610,SAMEA2656967,illumina,18.5745,66.4895,marine_water,IO,0-30N,Coastal - NW Arabian Upwelling Province,25,Epipelagic,sunlit ,20,180,microplankton,1870,298126,2,1
9885,ERR10234457,PRJEB6610,SAMEA2620089,illumina,18.5839,66.4727,marine_water,IO,0-30N,Coastal - NW Arabian Upwelling Province,25,Epipelagic,sunlit ,0.8,5,picoplankton +,6568,609419,3809,27
10824,ERR2223310,PRJEB23913,SAMEA104432498,illumina,18.653,-136.178,marine_water,NPO,0-30N,Trades - N. Pacific Tropical Gyre Province,3,Surface,sunlit ,0.2,3,picoplankton,1274,20473,207,20
6142,ERR10234174,PRJEB6610,SAMEA2620113,illumina,18.7341,66.3896,marine_water,IO,0-30N,Coastal - NW Arabian Upwelling Province,270,Mesopelagic,dark_ocean,0.8,5,picoplankton +,2080,488172,23,5
6075,ERR10235194,PRJEB6610,SAMEA2620097,illumina,18.7341,66.3896,marine_water,IO,0-30N,Coastal - NW Arabian Upwelling Province,270,Mesopelagic,dark_ocean,0.22,1.6,picoplankton ,630,34594,1,1
9817,ERR2223331,PRJEB23913,SAMEA104432519,illumina,18.996,-55.15,marine_water,NAO,0-30N,Trades - N. Atlantic Tropical Gyral Province (TRPG),3,Surface,sunlit ,0.2,3,picoplankton,1596,16400,99,9
5870,ERR10234757,PRJEB6610,SAMEA2657041,illumina,19.0235,64.5256,marine_water,IO,0-30N,Coastal - NW Arabian Upwelling Province,25,Epipelagic,sunlit ,20,180,microplankton,1878,379085,2,2
8476,ERR10234554,PRJEB6610,SAMEA2620023,illumina,19.0284,64.5126,marine_water,IO,0-30N,Coastal - NW Arabian Upwelling Province,25,Epipelagic,sunlit ,0.8,5,picoplankton +,5868,576685,1602,27
7065,ERR10235183,PRJEB6610,SAMEA2620021,illumina,19.0284,64.5126,marine_water,IO,0-30N,Coastal - NW Arabian Upwelling Province,25,Epipelagic,sunlit ,0.22,1.6,picoplankton ,3481,369901,262,20
6168,ERR10234166,PRJEB6610,SAMEA2620046,illumina,19.0351,64.5638,marine_water,IO,0-30N,Coastal - NW Arabian Upwelling Province,340,Mesopelagic,dark_ocean,0.8,5,picoplankton +,2162,447161,25,9
6046,ERR10235184,PRJEB6610,SAMEA2620035,illumina,19.0351,64.5638,marine_water,IO,0-30N,Coastal - NW Arabian Upwelling Province,340,Mesopelagic,dark_ocean,0.22,1.6,picoplankton ,746,40521,1,1
11075,ERR10235182,PRJEB6610,SAMEA2620000,illumina,19.0393,64.4913,marine_water,IO,0-30N,Coastal - NW Arabian Upwelling Province,5,Surface,sunlit ,0.22,1.6,picoplankton ,2134,355160,4128,20
10457,ERR2223309,PRJEB23913,SAMEA104432497,illumina,19.279,-138.965,marine_water,NPO,0-30N,Trades - N. Pacific Tropical Gyre Province,3,Surface,sunlit ,0.2,3,picoplankton,1860,64101,535,23
10700,ERR2223308,PRJEB23913,SAMEA104432496,illumina,19.892,-141.59,marine_water,NPO,0-30N,Trades - N. Pacific Tropical Gyre Province,3,Surface,sunlit ,0.2,3,picoplankton,1629,53113,503,22
11656,ERR2223332,PRJEB23913,SAMEA104432520,illumina,19.99,-52.637,marine_water,NAO,0-30N,Trades - N. Atlantic Tropical Gyral Province (TRPG),3,Surface,sunlit ,0.2,3,picoplankton,1019,10363,176,10
5212,ERR2248425,PRJEB23922,SAMEA104448665,illumina,20.489,-87.238,marine_water,NAO,0-30N,Coordinates may be on land,NA,NA,sunlit ,2,8,picoplankton +,155,1989,0,0
5270,ERR2248426,PRJEB23922,SAMEA104448666,illumina,20.489,-87.238,marine_water,NAO,0-30N,Coordinates may be on land,NA,NA,sunlit ,8,20,nanoplankton,92,1242,0,0
6633,ERR2248424,PRJEB23922,SAMEA104448664,illumina,20.489,-87.238,marine_water,NAO,0-30N,Coordinates may be on land,NA,NA,sunlit ,0.2,2,picoplankton,294,3174,1,1
10420,ERR2223307,PRJEB23913,SAMEA104432495,illumina,20.784,-148.269,marine_water,NPO,0-30N,Trades - N. Pacific Tropical Gyre Province,3,Surface,sunlit ,0.2,3,picoplankton,1793,27641,227,21
10289,ERR2223333,PRJEB23913,SAMEA104432521,illumina,20.804,-50.143,marine_water,NAO,0-30N,Trades - N. Atlantic Tropical Gyral Province (TRPG),3,Surface,sunlit ,0.2,3,picoplankton,2106,44786,345,17
5428,ERR10234173,PRJEB6610,SAMEA2657098,illumina,20.807,63.513,marine_water,IO,0-30N,Coastal - NW Arabian Upwelling Province,20,Epipelagic,sunlit ,180,2000,microplankton,1355,679132,0,0
5286,ERR10234746,PRJEB6610,SAMEA2657080,illumina,20.8116,63.5128,marine_water,IO,0-30N,Coastal - NW Arabian Upwelling Province,20,Epipelagic,sunlit ,20,180,microplankton,1855,309722,0,0
10969,ERR10234456,PRJEB6610,SAMEA2619943,illumina,20.8183,63.5047,marine_water,IO,0-30N,Coastal - NW Arabian Upwelling Province,5,Surface,sunlit ,0.8,5,picoplankton +,4747,624547,6822,26
5802,ERR10234745,PRJEB6610,SAMEA2656960,illumina,20.8183,63.5047,marine_water,IO,0-30N,Coastal - NW Arabian Upwelling Province,5,Surface,sunlit ,20,180,microplankton,1662,338243,1,1
